PhraseId,Sentiment
204868,0
204869,2
204870,1
204871,3
204872,2
204873,1
204874,2
204875,0
204876,4
204877,4
204878,4
204879,1
204880,1
204881,1
204882,1
204883,1
204884,2
204885,1
204886,2
204887,2
204888,2
204889,2
204890,2
204891,2
204892,2
204893,2
204894,1
204895,1
204896,1
204897,2
204898,1
204899,2
204900,1
204901,2
204902,1
204903,3
204904,2
204905,2
204906,2
204907,0
204908,0
204909,0
204910,1
204911,1
204912,0
204913,0
204914,0
204915,0
204916,3
204917,3
204918,3
204919,3
204920,3
204921,3
204922,2
204923,2
204924,2
204925,2
204926,2
204927,3
204928,3
204929,1
204930,1
204931,1
204932,0
204933,0
204934,1
204935,2
204936,1
204937,1
204938,1
204939,1
204940,1
204941,1
204942,1
204943,2
204944,2
204945,1
204946,2
204947,3
204948,3
204949,3
204950,3
204951,3
204952,3
204953,3
204954,2
204955,1
204956,2
204957,2
204958,2
204959,3
204960,2
204961,2
204962,2
204963,2
204964,2
204965,1
204966,1
204967,2
204968,1
204969,1
204970,4
204971,4
204972,2
204973,2
204974,4
204975,4
204976,2
204977,2
204978,2
204979,2
204980,1
204981,1
204982,1
204983,1
204984,1
204985,0
204986,1
204987,1
204988,1
204989,0
204990,1
204991,1
204992,1
204993,1
204994,1
204995,2
204996,1
204997,2
204998,3
204999,3
205000,3
205001,3
205002,3
205003,3
205004,3
205005,3
205006,1
205007,3
205008,4
205009,2
205010,2
205011,2
205012,3
205013,3
205014,3
205015,1
205016,1
205017,2
205018,3
205019,2
205020,2
205021,2
205022,2
205023,1
205024,0
205025,0
205026,0
205027,2
205028,2
205029,2
205030,2
205031,2
205032,1
205033,1
205034,2
205035,1
205036,2
205037,2
205038,2
205039,2
205040,2
205041,3
205042,2
205043,2
205044,2
205045,2
205046,2
205047,2
205048,2
205049,2
205050,0
205051,0
205052,2
205053,2
205054,3
205055,2
205056,2
205057,2
205058,2
205059,0
205060,2
205061,2
205062,0
205063,0
205064,1
205065,1
205066,0
205067,0
205068,0
205069,2
205070,1
205071,1
205072,1
205073,1
205074,2
205075,2
205076,2
205077,1
205078,0
205079,0
205080,2
205081,0
205082,2
205083,0
205084,0
205085,0
205086,0
205087,1
205088,2
205089,2
205090,1
205091,1
205092,1
205093,2
205094,3
205095,1
205096,1
205097,0
205098,0
205099,0
205100,1
205101,2
205102,2
205103,2
205104,2
205105,2
205106,3
205107,4
205108,2
205109,2
205110,2
205111,2
205112,0
205113,0
205114,0
205115,0
205116,0
205117,0
205118,0
205119,1
205120,1
205121,1
205122,2
205123,2
205124,2
205125,2
205126,2
205127,2
205128,2
205129,2
205130,3
205131,3
205132,3
205133,1
205134,2
205135,2
205136,2
205137,1
205138,3
205139,0
205140,4
205141,3
205142,3
205143,4
205144,3
205145,2
205146,3
205147,3
205148,3
205149,3
205150,3
205151,2
205152,3
205153,3
205154,4
205155,2
205156,2
205157,3
205158,3
205159,3
205160,3
205161,1
205162,2
205163,2
205164,1
205165,1
205166,0
205167,1
205168,1
205169,1
205170,1
205171,0
205172,1
205173,2
205174,2
205175,2
205176,2
205177,2
205178,3
205179,2
205180,2
205181,2
205182,3
205183,2
205184,4
205185,2
205186,2
205187,2
205188,3
205189,3
205190,4
205191,2
205192,1
205193,0
205194,0
205195,2
205196,2
205197,2
205198,2
205199,2
205200,2
205201,2
205202,2
205203,2
205204,3
205205,1
205206,1
205207,1
205208,1
205209,1
205210,3
205211,3
205212,2
205213,3
205214,2
205215,2
205216,3
205217,3
205218,3
205219,2
205220,2
205221,0
205222,0
205223,0
205224,0
205225,0
205226,0
205227,0
205228,0
205229,1
205230,1
205231,0
205232,0
205233,2
205234,1
205235,1
205236,1
205237,1
205238,1
205239,1
205240,2
205241,1
205242,2
205243,1
205244,1
205245,3
205246,2
205247,2
205248,2
205249,3
205250,3
205251,3
205252,1
205253,3
205254,1
205255,3
205256,3
205257,1
205258,0
205259,0
205260,1
205261,0
205262,2
205263,2
205264,2
205265,2
205266,2
205267,2
205268,2
205269,2
205270,1
205271,1
205272,2
205273,2
205274,1
205275,2
205276,2
205277,2
205278,1
205279,3
205280,2
205281,2
205282,3
205283,1
205284,2
205285,0
205286,1
205287,1
205288,0
205289,0
205290,3
205291,2
205292,2
205293,2
205294,2
205295,2
205296,0
205297,0
205298,0
205299,0
205300,1
205301,1
205302,1
205303,0
205304,1
205305,1
205306,2
205307,2
205308,3
205309,2
205310,4
205311,4
205312,4
205313,1
205314,2
205315,1
205316,2
205317,2
205318,1
205319,1
205320,2
205321,2
205322,2
205323,2
205324,2
205325,2
205326,1
205327,1
205328,2
205329,2
205330,2
205331,2
205332,2
205333,2
205334,2
205335,2
205336,2
205337,1
205338,1
205339,0
205340,0
205341,0
205342,1
205343,0
205344,1
205345,2
205346,2
205347,4
205348,2
205349,2
205350,2
205351,2
205352,4
205353,3
205354,4
205355,4
205356,2
205357,2
205358,2
205359,2
205360,2
205361,2
205362,2
205363,2
205364,2
205365,2
205366,4
205367,4
205368,1
205369,3
205370,1
205371,0
205372,2
205373,2
205374,2
205375,2
205376,2
205377,1
205378,1
205379,3
205380,2
205381,2
205382,2
205383,0
205384,1
205385,1
205386,0
205387,2
205388,0
205389,0
205390,1
205391,0
205392,0
205393,0
205394,0
205395,2
205396,2
205397,2
205398,2
205399,0
205400,1
205401,1
205402,1
205403,2
205404,1
205405,1
205406,1
205407,0
205408,0
205409,2
205410,0
205411,0
205412,0
205413,0
205414,2
205415,2
205416,2
205417,2
205418,2
205419,2
205420,2
205421,2
205422,2
205423,1
205424,1
205425,1
205426,1
205427,1
205428,1
205429,1
205430,3
205431,2
205432,1
205433,1
205434,1
205435,2
205436,2
205437,1
205438,1
205439,1
205440,1
205441,2
205442,2
205443,2
205444,1
205445,2
205446,2
205447,1
205448,2
205449,2
205450,2
205451,2
205452,2
205453,2
205454,2
205455,2
205456,2
205457,3
205458,4
205459,3
205460,4
205461,4
205462,2
205463,2
205464,2
205465,4
205466,3
205467,3
205468,2
205469,2
205470,1
205471,1
205472,1
205473,0
205474,1
205475,1
205476,2
205477,1
205478,2
205479,2
205480,2
205481,2
205482,2
205483,2
205484,2
205485,2
205486,1
205487,2
205488,3
205489,1
205490,1
205491,1
205492,2
205493,2
205494,2
205495,2
205496,2
205497,2
205498,2
205499,2
205500,1
205501,2
205502,1
205503,0
205504,0
205505,0
205506,0
205507,2
205508,1
205509,0
205510,0
205511,0
205512,0
205513,0
205514,0
205515,0
205516,0
205517,1
205518,2
205519,2
205520,2
205521,2
205522,1
205523,1
205524,1
205525,2
205526,2
205527,4
205528,4
205529,2
205530,1
205531,1
205532,1
205533,1
205534,1
205535,1
205536,1
205537,2
205538,1
205539,2
205540,1
205541,2
205542,2
205543,2
205544,2
205545,2
205546,2
205547,3
205548,2
205549,3
205550,3
205551,2
205552,2
205553,2
205554,2
205555,2
205556,2
205557,2
205558,2
205559,2
205560,3
205561,3
205562,2
205563,0
205564,2
205565,3
205566,3
205567,4
205568,2
205569,3
205570,2
205571,2
205572,2
205573,2
205574,2
205575,2
205576,2
205577,2
205578,2
205579,2
205580,2
205581,4
205582,3
205583,2
205584,2
205585,3
205586,3
205587,2
205588,4
205589,4
205590,4
205591,4
205592,2
205593,4
205594,3
205595,2
205596,4
205597,3
205598,2
205599,2
205600,3
205601,2
205602,2
205603,2
205604,3
205605,2
205606,3
205607,2
205608,2
205609,4
205610,3
205611,2
205612,0
205613,0
205614,0
205615,0
205616,1
205617,1
205618,2
205619,2
205620,3
205621,2
205622,1
205623,1
205624,2
205625,2
205626,3
205627,2
205628,3
205629,1
205630,1
205631,0
205632,2
205633,2
205634,1
205635,1
205636,3
205637,3
205638,4
205639,4
205640,2
205641,2
205642,2
205643,1
205644,1
205645,1
205646,1
205647,1
205648,1
205649,3
205650,2
205651,2
205652,1
205653,2
205654,2
205655,1
205656,2
205657,1
205658,2
205659,2
205660,2
205661,1
205662,0
205663,4
205664,4
205665,3
205666,2
205667,1
205668,2
205669,2
205670,1
205671,1
205672,1
205673,1
205674,4
205675,4
205676,4
205677,4
205678,4
205679,2
205680,4
205681,4
205682,3
205683,4
205684,2
205685,4
205686,4
205687,4
205688,4
205689,4
205690,4
205691,3
205692,3
205693,3
205694,3
205695,3
205696,3
205697,2
205698,2
205699,1
205700,2
205701,2
205702,2
205703,2
205704,2
205705,2
205706,2
205707,2
205708,2
205709,4
205710,4
205711,4
205712,4
205713,2
205714,2
205715,4
205716,3
205717,2
205718,2
205719,2
205720,3
205721,2
205722,3
205723,3
205724,2
205725,2
205726,2
205727,3
205728,4
205729,4
205730,4
205731,4
205732,3
205733,3
205734,3
205735,2
205736,2
205737,2
205738,2
205739,2
205740,2
205741,2
205742,2
205743,2
205744,1
205745,3
205746,1
205747,1
205748,1
205749,1
205750,1
205751,0
205752,0
205753,1
205754,1
205755,3
205756,4
205757,1
205758,1
205759,0
205760,0
205761,0
205762,0
205763,2
205764,2
205765,2
205766,2
205767,2
205768,2
205769,2
205770,2
205771,2
205772,2
205773,2
205774,2
205775,2
205776,3
205777,4
205778,2
205779,2
205780,2
205781,2
205782,2
205783,2
205784,4
205785,4
205786,4
205787,4
205788,4
205789,4
205790,2
205791,1
205792,2
205793,2
205794,2
205795,2
205796,4
205797,4
205798,3
205799,3
205800,2
205801,3
205802,3
205803,4
205804,2
205805,2
205806,2
205807,2
205808,2
205809,2
205810,2
205811,3
205812,2
205813,3
205814,3
205815,2
205816,2
205817,3
205818,3
205819,3
205820,3
205821,3
205822,2
205823,2
205824,3
205825,2
205826,2
205827,2
205828,1
205829,2
205830,3
205831,3
205832,3
205833,2
205834,2
205835,2
205836,3
205837,3
205838,2
205839,3
205840,3
205841,4
205842,4
205843,1
205844,1
205845,1
205846,2
205847,1
205848,2
205849,2
205850,2
205851,2
205852,1
205853,2
205854,1
205855,1
205856,1
205857,2
205858,1
205859,1
205860,1
205861,1
205862,2
205863,1
205864,2
205865,2
205866,1
205867,3
205868,3
205869,2
205870,0
205871,1
205872,1
205873,1
205874,1
205875,1
205876,1
205877,1
205878,4
205879,4
205880,3
205881,4
205882,4
205883,4
205884,4
205885,4
205886,4
205887,4
205888,2
205889,2
205890,2
205891,4
205892,4
205893,4
205894,2
205895,2
205896,3
205897,3
205898,3
205899,3
205900,1
205901,3
205902,2
205903,2
205904,2
205905,2
205906,3
205907,2
205908,3
205909,2
205910,2
205911,3
205912,0
205913,0
205914,0
205915,0
205916,3
205917,1
205918,2
205919,4
205920,4
205921,4
205922,4
205923,2
205924,2
205925,2
205926,2
205927,2
205928,4
205929,4
205930,4
205931,4
205932,3
205933,3
205934,2
205935,2
205936,2
205937,2
205938,2
205939,2
205940,2
205941,2
205942,2
205943,3
205944,3
205945,3
205946,3
205947,1
205948,1
205949,1
205950,0
205951,1
205952,1
205953,0
205954,1
205955,2
205956,2
205957,2
205958,2
205959,2
205960,2
205961,2
205962,2
205963,2
205964,1
205965,1
205966,4
205967,4
205968,1
205969,2
205970,2
205971,1
205972,1
205973,1
205974,1
205975,0
205976,1
205977,1
205978,1
205979,1
205980,1
205981,2
205982,1
205983,2
205984,1
205985,1
205986,1
205987,3
205988,3
205989,3
205990,2
205991,2
205992,2
205993,3
205994,0
205995,2
205996,0
205997,1
205998,1
205999,1
206000,1
206001,1
206002,1
206003,2
206004,1
206005,1
206006,1
206007,1
206008,1
206009,2
206010,1
206011,1
206012,0
206013,1
206014,1
206015,1
206016,1
206017,1
206018,1
206019,2
206020,1
206021,2
206022,1
206023,1
206024,2
206025,2
206026,2
206027,3
206028,2
206029,2
206030,3
206031,4
206032,3
206033,3
206034,4
206035,3
206036,2
206037,3
206038,2
206039,2
206040,1
206041,1
206042,2
206043,2
206044,4
206045,0
206046,2
206047,4
206048,2
206049,3
206050,4
206051,4
206052,2
206053,2
206054,2
206055,4
206056,4
206057,4
206058,3
206059,3
206060,3
206061,2
206062,3
206063,3
206064,3
206065,3
206066,3
206067,3
206068,2
206069,3
206070,2
206071,2
206072,2
206073,3
206074,3
206075,4
206076,4
206077,2
206078,2
206079,2
206080,2
206081,2
206082,0
206083,1
206084,1
206085,1
206086,1
206087,1
206088,3
206089,3
206090,4
206091,3
206092,4
206093,3
206094,2
206095,3
206096,3
206097,3
206098,2
206099,1
206100,1
206101,1
206102,1
206103,1
206104,3
206105,2
206106,2
206107,2
206108,2
206109,2
206110,1
206111,1
206112,1
206113,1
206114,3
206115,3
206116,3
206117,3
206118,2
206119,3
206120,2
206121,3
206122,1
206123,2
206124,1
206125,3
206126,2
206127,2
206128,2
206129,1
206130,1
206131,2
206132,1
206133,3
206134,3
206135,2
206136,0
206137,0
206138,2
206139,2
206140,3
206141,2
206142,3
206143,3
206144,3
206145,3
206146,3
206147,3
206148,3
206149,3
206150,3
206151,1
206152,1
206153,1
206154,1
206155,1
206156,1
206157,1
206158,0
206159,1
206160,1
206161,3
206162,2
206163,2
206164,2
206165,2
206166,2
206167,2
206168,2
206169,2
206170,2
206171,2
206172,4
206173,4
206174,4
206175,4
206176,4
206177,3
206178,3
206179,3
206180,2
206181,4
206182,4
206183,3
206184,3
206185,3
206186,1
206187,1
206188,1
206189,1
206190,1
206191,1
206192,1
206193,1
206194,3
206195,3
206196,2
206197,3
206198,1
206199,1
206200,1
206201,1
206202,1
206203,2
206204,2
206205,2
206206,2
206207,3
206208,3
206209,3
206210,3
206211,3
206212,3
206213,3
206214,2
206215,1
206216,1
206217,2
206218,3
206219,4
206220,4
206221,4
206222,4
206223,2
206224,1
206225,0
206226,0
206227,1
206228,0
206229,1
206230,2
206231,2
206232,2
206233,2
206234,1
206235,2
206236,2
206237,2
206238,2
206239,1
206240,3
206241,2
206242,4
206243,2
206244,3
206245,3
206246,3
206247,0
206248,1
206249,1
206250,1
206251,0
206252,1
206253,1
206254,1
206255,0
206256,1
206257,1
206258,1
206259,2
206260,0
206261,0
206262,0
206263,1
206264,2
206265,2
206266,0
206267,0
206268,0
206269,0
206270,2
206271,0
206272,1
206273,1
206274,2
206275,2
206276,2
206277,2
206278,2
206279,2
206280,1
206281,2
206282,1
206283,2
206284,1
206285,1
206286,1
206287,1
206288,0
206289,0
206290,1
206291,1
206292,1
206293,2
206294,1
206295,1
206296,1
206297,1
206298,2
206299,1
206300,1
206301,2
206302,1
206303,2
206304,1
206305,1
206306,1
206307,1
206308,3
206309,3
206310,3
206311,3
206312,2
206313,3
206314,3
206315,3
206316,2
206317,2
206318,2
206319,2
206320,1
206321,2
206322,2
206323,1
206324,1
206325,1
206326,1
206327,1
206328,2
206329,2
206330,2
206331,1
206332,1
206333,3
206334,3
206335,3
206336,3
206337,3
206338,3
206339,4
206340,4
206341,4
206342,4
206343,3
206344,2
206345,0
206346,4
206347,4
206348,4
206349,2
206350,2
206351,2
206352,4
206353,4
206354,3
206355,4
206356,4
206357,3
206358,3
206359,3
206360,2
206361,2
206362,3
206363,4
206364,4
206365,4
206366,4
206367,2
206368,2
206369,2
206370,2
206371,1
206372,2
206373,2
206374,2
206375,2
206376,2
206377,2
206378,2
206379,2
206380,2
206381,2
206382,2
206383,2
206384,2
206385,2
206386,2
206387,2
206388,2
206389,2
206390,4
206391,4
206392,4
206393,4
206394,4
206395,4
206396,4
206397,4
206398,4
206399,4
206400,4
206401,4
206402,3
206403,3
206404,1
206405,1
206406,1
206407,1
206408,1
206409,2
206410,2
206411,2
206412,1
206413,1
206414,1
206415,1
206416,1
206417,1
206418,1
206419,1
206420,1
206421,2
206422,2
206423,2
206424,2
206425,2
206426,1
206427,1
206428,2
206429,2
206430,2
206431,2
206432,1
206433,2
206434,2
206435,2
206436,2
206437,3
206438,1
206439,3
206440,1
206441,1
206442,1
206443,3
206444,1
206445,1
206446,1
206447,1
206448,2
206449,2
206450,1
206451,0
206452,0
206453,2
206454,2
206455,2
206456,2
206457,2
206458,2
206459,1
206460,1
206461,1
206462,1
206463,1
206464,0
206465,1
206466,1
206467,1
206468,1
206469,1
206470,1
206471,1
206472,1
206473,2
206474,2
206475,1
206476,0
206477,1
206478,0
206479,2
206480,2
206481,2
206482,2
206483,2
206484,0
206485,0
206486,0
206487,2
206488,2
206489,2
206490,2
206491,2
206492,2
206493,2
206494,2
206495,2
206496,2
206497,2
206498,2
206499,4
206500,3
206501,3
206502,3
206503,4
206504,4
206505,4
206506,3
206507,3
206508,3
206509,3
206510,3
206511,1
206512,1
206513,2
206514,1
206515,0
206516,1
206517,1
206518,2
206519,3
206520,3
206521,3
206522,3
206523,3
206524,2
206525,1
206526,1
206527,1
206528,1
206529,0
206530,0
206531,2
206532,2
206533,2
206534,2
206535,0
206536,1
206537,1
206538,2
206539,2
206540,3
206541,1
206542,0
206543,1
206544,0
206545,0
206546,0
206547,1
206548,3
206549,3
206550,3
206551,3
206552,3
206553,3
206554,4
206555,4
206556,3
206557,2
206558,2
206559,2
206560,2
206561,2
206562,2
206563,2
206564,2
206565,2
206566,1
206567,3
206568,3
206569,2
206570,2
206571,2
206572,1
206573,2
206574,1
206575,1
206576,1
206577,2
206578,1
206579,3
206580,3
206581,0
206582,1
206583,0
206584,3
206585,3
206586,3
206587,3
206588,4
206589,3
206590,3
206591,2
206592,2
206593,2
206594,3
206595,0
206596,0
206597,0
206598,1
206599,2
206600,1
206601,1
206602,1
206603,1
206604,1
206605,1
206606,2
206607,1
206608,2
206609,2
206610,2
206611,2
206612,2
206613,2
206614,3
206615,3
206616,3
206617,3
206618,4
206619,2
206620,2
206621,2
206622,3
206623,4
206624,1
206625,1
206626,3
206627,3
206628,4
206629,2
206630,4
206631,2
206632,2
206633,2
206634,4
206635,3
206636,3
206637,2
206638,4
206639,4
206640,3
206641,3
206642,3
206643,3
206644,2
206645,2
206646,4
206647,4
206648,4
206649,2
206650,2
206651,4
206652,1
206653,1
206654,2
206655,2
206656,2
206657,3
206658,2
206659,3
206660,2
206661,2
206662,2
206663,2
206664,2
206665,0
206666,1
206667,3
206668,4
206669,3
206670,2
206671,3
206672,3
206673,4
206674,3
206675,2
206676,2
206677,2
206678,2
206679,2
206680,2
206681,2
206682,2
206683,2
206684,2
206685,2
206686,2
206687,2
206688,1
206689,1
206690,1
206691,4
206692,3
206693,2
206694,2
206695,2
206696,2
206697,3
206698,3
206699,3
206700,3
206701,3
206702,3
206703,2
206704,1
206705,2
206706,0
206707,3
206708,3
206709,4
206710,4
206711,4
206712,2
206713,1
206714,1
206715,1
206716,1
206717,0
206718,1
206719,3
206720,0
206721,2
206722,3
206723,0
206724,0
206725,0
206726,0
206727,0
206728,0
206729,2
206730,0
206731,1
206732,1
206733,0
206734,0
206735,0
206736,1
206737,2
206738,2
206739,2
206740,3
206741,2
206742,2
206743,2
206744,2
206745,2
206746,2
206747,0
206748,0
206749,0
206750,2
206751,0
206752,0
206753,2
206754,2
206755,2
206756,1
206757,2
206758,2
206759,2
206760,2
206761,2
206762,2
206763,1
206764,1
206765,1
206766,1
206767,2
206768,1
206769,3
206770,1
206771,2
206772,2
206773,1
206774,1
206775,1
206776,1
206777,2
206778,2
206779,1
206780,0
206781,1
206782,1
206783,1
206784,1
206785,1
206786,1
206787,1
206788,1
206789,1
206790,0
206791,1
206792,1
206793,0
206794,1
206795,1
206796,1
206797,1
206798,1
206799,1
206800,3
206801,3
206802,1
206803,0
206804,0
206805,0
206806,1
206807,1
206808,0
206809,1
206810,1
206811,2
206812,2
206813,0
206814,0
206815,3
206816,4
206817,4
206818,3
206819,2
206820,2
206821,3
206822,3
206823,2
206824,2
206825,0
206826,1
206827,0
206828,1
206829,1
206830,1
206831,1
206832,1
206833,1
206834,0
206835,0
206836,1
206837,0
206838,1
206839,1
206840,1
206841,0
206842,1
206843,1
206844,1
206845,2
206846,2
206847,1
206848,1
206849,3
206850,3
206851,3
206852,1
206853,4
206854,3
206855,1
206856,1
206857,2
206858,2
206859,1
206860,1
206861,1
206862,1
206863,2
206864,2
206865,2
206866,2
206867,2
206868,2
206869,1
206870,1
206871,1
206872,1
206873,1
206874,1
206875,1
206876,3
206877,3
206878,3
206879,3
206880,3
206881,3
206882,3
206883,4
206884,0
206885,0
206886,0
206887,0
206888,0
206889,0
206890,0
206891,0
206892,1
206893,1
206894,1
206895,2
206896,0
206897,1
206898,1
206899,2
206900,3
206901,3
206902,0
206903,2
206904,0
206905,0
206906,2
206907,2
206908,0
206909,0
206910,0
206911,0
206912,0
206913,0
206914,0
206915,2
206916,2
206917,2
206918,0
206919,1
206920,0
206921,0
206922,2
206923,0
206924,0
206925,0
206926,1
206927,2
206928,2
206929,2
206930,2
206931,2
206932,2
206933,2
206934,2
206935,2
206936,2
206937,2
206938,1
206939,2
206940,1
206941,1
206942,1
206943,1
206944,2
206945,2
206946,1
206947,2
206948,2
206949,3
206950,3
206951,3
206952,2
206953,2
206954,2
206955,2
206956,2
206957,2
206958,2
206959,3
206960,1
206961,2
206962,2
206963,0
206964,0
206965,0
206966,0
206967,4
206968,4
206969,4
206970,4
206971,4
206972,4
206973,2
206974,4
206975,4
206976,4
206977,4
206978,3
206979,3
206980,4
206981,4
206982,3
206983,3
206984,1
206985,2
206986,2
206987,1
206988,3
206989,2
206990,1
206991,1
206992,1
206993,2
206994,2
206995,4
206996,3
206997,2
206998,3
206999,3
207000,2
207001,2
207002,2
207003,4
207004,3
207005,2
207006,2
207007,2
207008,2
207009,2
207010,2
207011,2
207012,2
207013,2
207014,2
207015,1
207016,2
207017,2
207018,2
207019,1
207020,3
207021,3
207022,3
207023,3
207024,2
207025,0
207026,1
207027,1
207028,1
207029,1
207030,3
207031,3
207032,2
207033,1
207034,2
207035,2
207036,2
207037,2
207038,2
207039,2
207040,1
207041,1
207042,1
207043,1
207044,1
207045,2
207046,2
207047,2
207048,2
207049,2
207050,3
207051,3
207052,2
207053,2
207054,2
207055,2
207056,2
207057,2
207058,4
207059,4
207060,2
207061,2
207062,3
207063,1
207064,2
207065,2
207066,1
207067,0
207068,2
207069,2
207070,0
207071,0
207072,0
207073,1
207074,2
207075,2
207076,2
207077,2
207078,2
207079,2
207080,2
207081,1
207082,1
207083,1
207084,1
207085,1
207086,1
207087,0
207088,2
207089,3
207090,2
207091,0
207092,0
207093,0
207094,0
207095,0
207096,2
207097,0
207098,0
207099,0
207100,1
207101,1
207102,0
207103,1
207104,0
207105,1
207106,2
207107,2
207108,0
207109,2
207110,0
207111,1
207112,2
207113,0
207114,1
207115,2
207116,4
207117,4
207118,4
207119,3
207120,3
207121,4
207122,2
207123,2
207124,1
207125,1
207126,2
207127,2
207128,2
207129,2
207130,2
207131,2
207132,2
207133,4
207134,4
207135,4
207136,2
207137,4
207138,4
207139,4
207140,2
207141,2
207142,3
207143,2
207144,2
207145,2
207146,2
207147,2
207148,2
207149,3
207150,2
207151,2
207152,2
207153,2
207154,2
207155,1
207156,2
207157,1
207158,3
207159,4
207160,4
207161,2
207162,2
207163,2
207164,1
207165,1
207166,1
207167,1
207168,1
207169,2
207170,2
207171,2
207172,2
207173,1
207174,1
207175,1
207176,1
207177,2
207178,2
207179,1
207180,1
207181,2
207182,1
207183,1
207184,2
207185,3
207186,2
207187,2
207188,2
207189,2
207190,2
207191,2
207192,2
207193,3
207194,2
207195,2
207196,2
207197,2
207198,3
207199,1
207200,1
207201,2
207202,3
207203,4
207204,2
207205,1
207206,1
207207,0
207208,1
207209,3
207210,3
207211,3
207212,0
207213,2
207214,1
207215,1
207216,0
207217,1
207218,0
207219,3
207220,1
207221,0
207222,0
207223,0
207224,1
207225,2
207226,3
207227,2
207228,4
207229,2
207230,2
207231,1
207232,2
207233,2
207234,2
207235,1
207236,0
207237,1
207238,1
207239,1
207240,1
207241,1
207242,1
207243,2
207244,0
207245,1
207246,1
207247,0
207248,2
207249,1
207250,1
207251,0
207252,0
207253,3
207254,2
207255,2
207256,2
207257,2
207258,2
207259,2
207260,0
207261,1
207262,2
207263,3
207264,4
207265,4
207266,2
207267,2
207268,1
207269,0
207270,0
207271,0
207272,0
207273,1
207274,2
207275,2
207276,1
207277,0
207278,1
207279,3
207280,2
207281,2
207282,2
207283,2
207284,2
207285,2
207286,2
207287,2
207288,2
207289,2
207290,2
207291,2
207292,2
207293,3
207294,3
207295,3
207296,3
207297,3
207298,3
207299,2
207300,2
207301,2
207302,2
207303,2
207304,2
207305,1
207306,2
207307,2
207308,2
207309,2
207310,2
207311,2
207312,2
207313,2
207314,2
207315,2
207316,2
207317,3
207318,2
207319,3
207320,4
207321,0
207322,0
207323,0
207324,0
207325,0
207326,0
207327,0
207328,2
207329,0
207330,0
207331,0
207332,2
207333,0
207334,1
207335,1
207336,0
207337,3
207338,2
207339,2
207340,2
207341,2
207342,1
207343,2
207344,0
207345,1
207346,1
207347,2
207348,1
207349,1
207350,2
207351,2
207352,2
207353,2
207354,2
207355,1
207356,2
207357,1
207358,2
207359,3
207360,2
207361,2
207362,1
207363,1
207364,1
207365,2
207366,1
207367,2
207368,0
207369,0
207370,0
207371,1
207372,1
207373,2
207374,1
207375,2
207376,2
207377,1
207378,1
207379,3
207380,3
207381,0
207382,2
207383,2
207384,2
207385,1
207386,1
207387,1
207388,4
207389,2
207390,2
207391,2
207392,2
207393,2
207394,2
207395,2
207396,2
207397,2
207398,2
207399,2
207400,2
207401,2
207402,2
207403,2
207404,2
207405,2
207406,2
207407,1
207408,2
207409,2
207410,2
207411,2
207412,2
207413,2
207414,2
207415,2
207416,2
207417,2
207418,2
207419,2
207420,2
207421,2
207422,2
207423,2
207424,1
207425,1
207426,1
207427,1
207428,1
207429,1
207430,2
207431,2
207432,1
207433,2
207434,1
207435,2
207436,2
207437,2
207438,2
207439,2
207440,2
207441,2
207442,2
207443,2
207444,1
207445,2
207446,2
207447,2
207448,2
207449,2
207450,2
207451,1
207452,2
207453,1
207454,2
207455,2
207456,2
207457,1
207458,1
207459,1
207460,1
207461,2
207462,2
207463,2
207464,2
207465,2
207466,2
207467,2
207468,2
207469,2
207470,2
207471,1
207472,2
207473,2
207474,2
207475,2
207476,2
207477,2
207478,2
207479,2
207480,2
207481,2
207482,2
207483,4
207484,4
207485,4
207486,2
207487,4
207488,4
207489,4
207490,4
207491,2
207492,3
207493,3
207494,3
207495,4
207496,4
207497,4
207498,4
207499,0
207500,1
207501,1
207502,0
207503,0
207504,1
207505,3
207506,2
207507,2
207508,2
207509,2
207510,2
207511,2
207512,2
207513,2
207514,2
207515,3
207516,3
207517,3
207518,2
207519,1
207520,2
207521,2
207522,0
207523,1
207524,0
207525,0
207526,0
207527,2
207528,1
207529,1
207530,1
207531,1
207532,1
207533,1
207534,1
207535,1
207536,1
207537,1
207538,1
207539,2
207540,2
207541,2
207542,2
207543,2
207544,2
207545,0
207546,0
207547,2
207548,2
207549,4
207550,3
207551,3
207552,4
207553,4
207554,2
207555,1
207556,2
207557,1
207558,1
207559,0
207560,4
207561,3
207562,4
207563,3
207564,2
207565,1
207566,1
207567,1
207568,0
207569,1
207570,0
207571,2
207572,2
207573,2
207574,2
207575,2
207576,2
207577,2
207578,2
207579,2
207580,2
207581,2
207582,2
207583,2
207584,2
207585,4
207586,2
207587,2
207588,2
207589,2
207590,2
207591,4
207592,4
207593,4
207594,4
207595,4
207596,4
207597,1
207598,1
207599,2
207600,2
207601,0
207602,0
207603,0
207604,1
207605,0
207606,1
207607,0
207608,1
207609,1
207610,1
207611,2
207612,2
207613,2
207614,2
207615,2
207616,2
207617,2
207618,2
207619,2
207620,2
207621,2
207622,2
207623,2
207624,2
207625,2
207626,4
207627,2
207628,1
207629,1
207630,2
207631,2
207632,2
207633,2
207634,2
207635,2
207636,4
207637,4
207638,2
207639,4
207640,4
207641,4
207642,2
207643,2
207644,2
207645,2
207646,2
207647,2
207648,2
207649,2
207650,2
207651,2
207652,2
207653,2
207654,1
207655,2
207656,1
207657,1
207658,1
207659,1
207660,1
207661,2
207662,2
207663,2
207664,1
